,exposure,chemi
5998,0.0,000117-81-7
5999,0.00022007389273835545,000117-81-7
6000,0.0,000117-81-7
6001,0.0,000117-81-7
6002,0.0,000117-81-7
6003,0.0,000117-81-7
6004,0.0,000117-81-7
6005,0.0,000117-81-7
6006,0.0,000117-81-7
6007,0.0,000117-81-7
6008,0.0,000117-81-7
6009,0.0,000117-81-7
6010,0.0,000117-81-7
6011,0.0,000117-81-7
6012,0.0,000117-81-7
6013,0.0,000117-81-7
6014,0.0,000117-81-7
6015,0.0,000117-81-7
6016,0.0,000117-81-7
6017,0.0,000117-81-7
6018,0.0,000117-81-7
6019,0.0,000117-81-7
6020,0.0,000117-81-7
6021,0.0,000117-81-7
6022,0.0,000117-81-7
6023,0.0,000117-81-7
6024,0.0,000117-81-7
6025,0.0,000117-81-7
6026,0.0,000117-81-7
6027,0.0,000117-81-7
6028,0.0,000117-81-7
6029,0.0,000117-81-7
6030,0.0,000117-81-7
6031,0.0,000117-81-7
6032,0.0,000117-81-7
6033,0.0,000117-81-7
6034,0.0,000117-81-7
6035,0.0,000117-81-7
6036,0.0,000117-81-7
6037,0.0,000117-81-7
6038,0.0,000117-81-7
6039,0.0,000117-81-7
6040,0.0,000117-81-7
6041,0.0,000117-81-7
6042,0.0,000117-81-7
6043,0.0,000117-81-7
6044,0.0,000117-81-7
6045,0.0,000117-81-7
6046,0.0,000117-81-7
6047,0.0,000117-81-7
6048,0.0,000117-81-7
6049,0.0,000117-81-7
6050,0.0,000117-81-7
6051,0.0,000117-81-7
6052,0.0,000117-81-7
6053,0.0,000117-81-7
6054,0.0,000117-81-7
6055,0.0,000117-81-7
6056,0.0,000117-81-7
6057,0.0,000117-81-7
6058,0.0,000117-81-7
6059,0.0,000117-81-7
6060,0.0,000117-81-7
6061,0.0,000117-81-7
6062,0.0,000117-81-7
6063,0.0,000117-81-7
6064,0.0,000117-81-7
6065,0.0,000117-81-7
6066,0.0,000117-81-7
6067,0.0,000117-81-7
6068,0.0,000117-81-7
6069,0.0,000117-81-7
6070,0.0,000117-81-7
6071,0.0,000117-81-7
6072,0.0,000117-81-7
6073,0.0,000117-81-7
6074,0.0,000117-81-7
6075,0.0,000117-81-7
6076,0.0,000117-81-7
6077,0.0,000117-81-7
6078,0.0,000117-81-7
6079,0.0,000117-81-7
6080,0.0,000117-81-7
6081,0.0,000117-81-7
6082,0.0,000117-81-7
6083,0.0,000117-81-7
6084,0.0,000117-81-7
6085,0.0,000117-81-7
6086,0.0,000117-81-7
6087,0.0,000117-81-7
6088,0.0,000117-81-7
6089,0.0,000117-81-7
6090,0.0,000117-81-7
6091,0.0,000117-81-7
6092,0.0,000117-81-7
6093,0.0,000117-81-7
6094,0.0,000117-81-7
6095,0.0,000117-81-7
6096,0.0,000117-81-7
6097,0.0,000117-81-7
6098,0.0,000117-81-7
6099,0.0,000117-81-7
6100,0.0,000117-81-7
6101,0.0,000117-81-7
6102,0.0,000117-81-7
6103,0.0,000117-81-7
6104,0.0,000117-81-7
6105,0.0,000117-81-7
6106,0.0,000117-81-7
6107,0.0,000117-81-7
6108,0.0,000117-81-7
6109,0.0,000117-81-7
6110,0.0,000117-81-7
6111,0.0,000117-81-7
6112,0.0,000117-81-7
6113,0.0,000117-81-7
6114,0.0,000117-81-7
